50 500 1 40
31 30 343
7 5 6789
39 33 9011
19 12 7529
48 4 36
48 22 4085
27 8 6828
38 27 3148
34 26 8449
27 2 1550
46 26 298
20 16 3212
45 29 6120
50 11 8523
46 36 8379
36 2 1144
37 25 1841
25 1 2737
48 45 7426
29 24 1044
17 1 8544
37 20 2193
40 29 6778
49 39 50
11 1 8281
18 12 8265
14 10 7254
15 12 7876
44 34 2686
43 17 5875
27 17 438
39 12 3246
39 34 1854
39 8 6048
50 21 9538
50 34 5594
15 2 2553
42 5 6423
34 12 4886
16 5 4838
33 13 7018
42 34 8417
11 4 3183
42 17 6628
13 9 4767
45 39 3556
36 25 8019
34 25 7928
35 23 9620
43 20 9945
32 29 9712
42 11 3597
36 34 4853
17 6 4427
34 17 7499
44 18 5641
38 5 2175
42 37 7558
33 28 6853
47 34 7958
21 13 2129
29 5 4227
38 2 5923
9 1 601
49 1 9088
38 18 9700
9 8 3182
47 23 4637
30 18 5600
19 9 1645
40 8 6626
16 12 8525
39 35 883
42 7 5639
44 15 4693
13 5 9768
42 8 7601
43 7 7606
34 7 6551
8 7 9731
37 21 1546
40 31 4756
34 24 7813
47 38 7470
50 12 5726
38 29 7345
29 19 328
19 4 9122
50 42 8814
43 40 7335
40 17 737
3 2 7887
22 20 3483
36 17 1998
14 11 4542
47 42 639
19 18 9519
32 14 3685
35 3 5406
44 8 223
30 4 1018
39 9 624
44 13 3127
47 11 7308
24 1 628
43 41 3851
44 4 3911
40 35 910
41 5 4322
41 36 5571
29 4 8366
48 41 525
45 30 3346
16 9 2455
33 21 9290
30 12 6548
49 11 2800
31 20 9121
48 34 1625
32 8 6650
38 36 7213
16 14 809
47 30 571
37 12 5732
49 23 5805
40 26 8134
46 45 9109
36 35 6745
34 5 3471
48 44 3990
40 10 5050
49 43 7954
36 28 6306
24 11 6732
9 7 911
42 1 7020
16 4 5928
32 19 6013
15 14 6200
46 20 5102
30 27 4423
16 15 2899
22 15 9251
43 39 3934
37 19 5231
49 4 7605
44 7 552
48 37 7740
10 5 3502
41 30 478
30 2 8767
40 33 9441
23 17 2513
44 31 8405
28 12 8633
40 2 3813
24 17 1374
39 32 1365
48 8 9686
41 4 3155
46 42 3097
36 12 5397
41 20 3446
41 27 9580
30 14 5462
25 9 3171
20 1 8661
7 1 964
49 37 5973
29 26 1895
35 1 8978
42 25 4778
49 40 803
38 24 9620
30 26 1023
25 5 3059
37 27 4280
18 6 5708
38 26 1652
16 1 6587
42 22 4618
22 3 2932
6 5 4944
35 22 828
49 22 4744
10 8 1763
27 9 8540
28 13 684
24 19 4239
39 29 3149
24 23 6729
41 31 5086
36 6 612
39 19 1293
46 41 2188
50 35 8291
37 30 8951
48 14 7100
24 14 4784
39 7 2398
27 20 2630
15 8 1392
35 16 6763
46 43 3643
31 14 7086
26 25 7231
49 7 7729
20 18 469
14 13 3792
42 28 2793
37 15 5077
50 6 8850
46 19 2748
13 10 3844
40 30 7984
44 26 4749
33 8 5678
19 5 7701
48 12 823
48 15 7137
49 3 8142
19 17 3566
27 3 9090
10 1 2258
24 20 8439
47 46 3106
44 27 8791
32 4 8808
45 4 2052
41 29 8250
49 2 3333
50 29 5361
47 18 1264
43 25 8004
34 1 1387
12 6 6328
14 8 4194
29 14 592
36 7 3886
27 6 4341
50 27 6136
8 6 6723
47 15 8550
30 10 9365
38 19 3065
22 17 266
45 26 3346
